user_id,censor_status,work_year
17509,2,7 years
17510,2,9 years
17515,1,10+ years
17518,1,10+ years
17522,0,9 years
17525,1,10+ years
17529,1,9 years
17531,2,8 years
17533,0,7 years
17534,1,9 years
17535,1,9 years
17536,1,10+ years
17537,1,10+ years
17538,1,7 years
17540,2,9 years
17541,2,10+ years
17547,1,10+ years
17550,1,8 years
17551,2,10+ years
17552,1,9 years
17554,2,10+ years
17555,0,9 years
17557,1,10+ years
17558,1,10+ years
17559,2,10+ years
17564,0,7 years
17566,1,7 years
17568,1,10+ years
17569,2,10+ years
17571,1,10+ years
17575,2,10+ years
17577,1,10+ years
17578,1,10+ years
17579,2,10+ years
17582,2,6 years
17584,1,6 years
17589,2,10+ years
17593,2,10+ years
17594,0,10+ years
17595,0,10+ years
17597,1,6 years
17598,2,10+ years
17601,2,10+ years
17602,2,9 years
17603,2,10+ years
17604,1,10+ years
17609,1,10+ years
17611,0,10+ years
17613,0,10+ years
17614,1,10+ years
17615,0,10+ years
17616,2,10+ years
17617,0,10+ years
17618,1,8 years
17620,1,10+ years
17622,2,10+ years
17623,2,10+ years
17624,0,7 years
17625,2,10+ years
17628,0,10+ years
17630,1,6 years
17633,0,10+ years
17634,1,6 years
17636,2,10+ years
17640,1,7 years
17642,1,10+ years
17647,2,10+ years
17652,0,6 years
17653,1,10+ years
17654,2,6 years
17658,2,8 years
17660,1,6 years
17664,0,10+ years
17665,1,8 years
17667,0,10+ years
17668,0,9 years
17669,2,10+ years
17670,1,8 years
17671,0,6 years
17673,2,9 years
17677,2,6 years
17683,2,10+ years
17685,0,10+ years
17686,0,6 years
17689,0,8 years
17690,1,10+ years
17691,0,10+ years
17693,1,10+ years
17696,2,10+ years
17697,1,10+ years
17701,1,10+ years
17705,0,10+ years
17706,0,10+ years
17707,1,10+ years
17708,1,10+ years
17710,1,10+ years
17712,0,10+ years
17714,1,7 years
17715,1,8 years
17717,2,10+ years
17718,0,10+ years
17719,0,10+ years
17721,2,10+ years
17725,0,10+ years
17727,1,10+ years
17730,2,7 years
17734,1,10+ years
17735,2,10+ years
17738,0,10+ years
17740,0,9 years
17742,2,10+ years
17743,0,10+ years
17744,1,10+ years
17749,2,10+ years
17750,1,6 years
17751,2,10+ years
17752,1,6 years
17754,2,10+ years
17755,1,6 years
17756,0,10+ years
17757,0,10+ years
17758,1,7 years
17759,2,10+ years
17761,1,6 years
17762,2,10+ years
17764,0,10+ years
17765,0,10+ years
17769,0,10+ years
17770,1,10+ years
17773,1,8 years
17776,2,10+ years
17777,1,10+ years
17778,2,10+ years
17779,0,10+ years
17781,1,10+ years
17782,0,10+ years
17783,2,10+ years
17785,0,10+ years
17786,0,8 years
17787,2,10+ years
17788,2,7 years
17789,2,7 years
17790,2,10+ years
17791,0,10+ years
17792,0,7 years
17794,1,10+ years
17796,0,6 years
17797,1,10+ years
17799,1,10+ years
17805,2,10+ years
17806,1,8 years
17808,0,10+ years
17811,1,10+ years
17812,1,10+ years
17817,2,10+ years
17818,1,10+ years
17819,0,10+ years
17820,1,10+ years
17822,0,10+ years
17825,1,10+ years
17827,0,10+ years
17828,1,10+ years
17830,2,9 years
17831,2,9 years
17832,0,10+ years
17833,1,7 years
17835,0,10+ years
17837,0,10+ years
17841,0,10+ years
17843,1,10+ years
17845,0,10+ years
17847,0,10+ years
17849,1,7 years
17852,0,10+ years
17853,2,10+ years
17855,1,10+ years
17856,2,8 years
17858,0,10+ years
17859,0,10+ years
17861,2,7 years
17863,2,6 years
17865,1,10+ years
17867,2,10+ years
17869,2,9 years
17871,0,10+ years
17872,2,10+ years
17873,0,10+ years
17875,2,10+ years
17876,2,10+ years
17881,2,6 years
17883,1,10+ years
17885,0,10+ years
17891,2,10+ years
17894,1,9 years
17897,2,10+ years
17898,2,7 years
17899,0,6 years
17901,2,10+ years
17902,1,10+ years
17906,1,10+ years
17909,2,10+ years
17910,1,9 years
17911,1,7 years
17912,0,10+ years
17914,2,8 years
17918,0,7 years
17919,0,9 years
17921,0,8 years
17926,2,10+ years
17929,2,10+ years
17931,2,10+ years
17932,1,10+ years
17934,1,10+ years
17935,0,9 years
17938,2,6 years
17940,0,10+ years
17941,1,8 years
17942,0,9 years
17943,0,10+ years
17946,1,10+ years
17947,2,6 years
17949,0,6 years
17951,2,10+ years
17952,0,10+ years
17954,1,6 years
17955,2,10+ years
17956,2,10+ years
17957,1,10+ years
17960,2,10+ years
17962,1,7 years
17963,2,10+ years
17964,2,10+ years
17967,1,7 years
17970,2,7 years
17971,0,8 years
17972,0,10+ years
17974,0,6 years
17975,1,10+ years
17979,1,10+ years
17980,1,7 years
17981,1,10+ years
17983,1,6 years
17985,0,10+ years
17987,2,8 years
17988,0,10+ years
17991,1,9 years
17992,2,10+ years
17994,2,7 years
17995,0,7 years
17996,0,6 years
17997,1,10+ years
18000,2,10+ years
18001,1,10+ years
18002,1,10+ years
18003,1,9 years
18004,1,10+ years
18005,1,7 years
18007,2,10+ years
18010,0,10+ years
18015,1,10+ years
18016,0,10+ years
18017,1,10+ years
18019,0,9 years
18022,0,7 years
18023,1,10+ years
18024,2,10+ years
18025,2,6 years
18026,1,6 years
18031,2,9 years
18033,1,10+ years
18034,2,9 years
18036,0,7 years
18037,1,10+ years
18039,2,10+ years
18040,2,8 years
18043,0,6 years
18045,1,7 years
18046,2,7 years
18047,2,6 years
18048,1,10+ years
18050,1,10+ years
18051,0,10+ years
18052,2,10+ years
18056,0,8 years
18059,0,10+ years
18062,0,10+ years
18063,0,10+ years
18064,1,9 years
18065,0,10+ years
18067,0,10+ years
18070,0,7 years
18072,1,6 years
18074,1,6 years
18075,2,10+ years
18076,2,10+ years
18078,1,10+ years
18079,2,8 years
18080,0,10+ years
18081,2,10+ years
18088,1,10+ years
18089,2,8 years
18093,1,10+ years
18094,2,10+ years
18095,1,10+ years
18100,2,10+ years
18103,2,10+ years
18106,0,10+ years
18109,1,8 years
18110,2,10+ years
18111,2,9 years
18112,1,10+ years
18113,2,10+ years
18115,1,8 years
18122,1,8 years
18125,1,10+ years
18128,2,10+ years
18130,2,8 years
18133,1,7 years
18134,0,10+ years
18135,2,10+ years
18139,2,9 years
18140,1,10+ years
18142,1,10+ years
18148,0,8 years
18150,1,10+ years
18151,2,10+ years
18152,0,7 years
18154,0,10+ years
18155,2,10+ years
18157,1,10+ years
18160,2,6 years
18161,0,10+ years
18162,2,8 years
18164,0,6 years
18166,1,10+ years
18167,1,10+ years
18168,1,10+ years
18169,2,10+ years
18173,2,10+ years
18174,0,8 years
18175,0,10+ years
18177,1,7 years
18179,2,10+ years
18180,2,10+ years
18183,2,7 years
18184,2,8 years
18187,1,10+ years
18188,0,8 years
18189,0,8 years
18190,2,10+ years
18192,0,10+ years
18194,2,10+ years
18195,2,6 years
18204,0,10+ years
18206,1,10+ years
18207,1,10+ years
18210,1,10+ years
18215,1,10+ years
18216,2,10+ years
18218,0,7 years
18219,1,7 years
18220,2,10+ years
18226,0,10+ years
18227,0,8 years
18229,0,10+ years
18230,1,10+ years
18231,1,10+ years
18232,2,10+ years
18233,1,6 years
18237,0,7 years
18238,0,10+ years
18241,0,10+ years
18243,0,10+ years
18244,0,7 years
18250,0,8 years
18251,1,9 years
18253,1,10+ years
18256,1,10+ years
18257,0,10+ years
18258,0,10+ years
18260,2,7 years
18263,1,6 years
18265,1,8 years
18266,2,7 years
18269,2,10+ years
18271,0,10+ years
18275,1,10+ years
18276,2,10+ years
18278,1,10+ years
18279,2,9 years
18281,1,10+ years
18286,2,10+ years
18288,1,7 years
18289,1,10+ years
18290,0,10+ years
18294,1,10+ years
18297,0,10+ years
18300,0,6 years
18301,0,10+ years
18304,2,10+ years
18306,0,6 years
18312,0,10+ years
18313,1,10+ years
18314,1,10+ years
18315,1,6 years
18317,0,10+ years
18318,1,9 years
18319,1,10+ years
18321,0,8 years
18323,2,8 years
18324,0,10+ years
18325,0,8 years
18326,0,9 years
18329,0,10+ years
18330,1,9 years
18334,2,7 years
18336,1,9 years
18341,2,10+ years
18344,2,10+ years
18347,2,7 years
18350,2,10+ years
18351,0,6 years
18352,2,10+ years
18358,2,7 years
18359,1,10+ years
18361,0,10+ years
18367,0,8 years
18368,0,10+ years
18369,1,8 years
18370,2,10+ years
18372,2,10+ years
18375,0,10+ years
18377,2,10+ years
18378,0,10+ years
18380,1,10+ years
18386,2,10+ years
18390,1,10+ years
18391,0,10+ years
18392,1,8 years
18395,1,10+ years
18396,2,6 years
18397,1,10+ years
18398,0,10+ years
18399,2,9 years
18400,1,10+ years
18401,0,10+ years
18403,0,10+ years
18404,1,10+ years
18408,1,10+ years
18410,1,10+ years
18414,0,10+ years
18415,2,10+ years
18416,0,8 years
18424,0,10+ years
18426,1,10+ years
18427,0,6 years
18430,0,9 years
18433,1,8 years
18434,1,10+ years
18435,1,7 years
18441,2,10+ years
18444,1,8 years
18445,0,9 years
18446,0,10+ years
18450,1,7 years
18451,0,10+ years
18452,1,10+ years
18453,0,6 years
18454,1,10+ years
18457,1,10+ years
18461,2,10+ years
18462,2,10+ years
18464,1,6 years
18465,2,6 years
18469,1,10+ years
18470,1,10+ years
18473,0,10+ years
18475,2,10+ years
18476,1,10+ years
18478,1,10+ years
18479,0,10+ years
18481,2,10+ years
18486,1,10+ years
18488,2,8 years
18489,0,10+ years
18491,2,6 years
18495,0,10+ years
18497,0,10+ years
18498,1,10+ years
18500,1,10+ years
18504,1,9 years
18510,2,6 years
18516,1,8 years
18517,0,7 years
18518,0,10+ years
18519,1,10+ years
18520,2,10+ years
18521,1,10+ years
18522,1,9 years
18523,2,9 years
18524,0,7 years
18526,1,8 years
18529,0,10+ years
18533,0,10+ years
18534,2,7 years
18535,1,8 years
18536,2,10+ years
18538,0,10+ years
18542,0,6 years
18544,0,10+ years
18546,2,8 years
18547,2,10+ years
18548,0,10+ years
18550,1,10+ years
18552,1,9 years
18559,0,10+ years
18560,1,7 years
18562,0,10+ years
18564,1,8 years
18567,2,9 years
18568,1,8 years
18569,0,10+ years
18570,0,10+ years
18572,1,10+ years
18573,0,6 years
18574,1,10+ years
18576,2,10+ years
18578,2,10+ years
18580,2,10+ years
18584,1,10+ years
18585,0,10+ years
18587,1,10+ years
18589,2,9 years
18590,0,6 years
18591,0,6 years
18592,1,10+ years
18593,0,8 years
18594,2,10+ years
18598,2,8 years
18599,0,10+ years
18601,0,10+ years
18602,2,10+ years
18604,2,10+ years
18605,2,10+ years
18606,2,10+ years
18608,2,10+ years
18609,0,10+ years
18610,0,9 years
18615,1,10+ years
18616,0,10+ years
18617,1,9 years
18622,1,10+ years
18623,0,10+ years
18624,2,10+ years
18626,1,10+ years
18628,2,10+ years
18632,1,10+ years
18633,1,10+ years
18634,1,10+ years
18638,0,10+ years
18639,0,6 years
18640,2,10+ years
18641,2,10+ years
18642,1,10+ years
18643,2,8 years
18645,1,10+ years
18648,0,10+ years
18650,2,10+ years
18652,2,10+ years
18656,2,10+ years
18659,2,7 years
18661,2,6 years
18663,0,10+ years
18664,1,10+ years
18665,2,10+ years
18669,2,10+ years
18674,1,8 years
18675,0,10+ years
18676,1,10+ years
18680,2,10+ years
18684,0,8 years
18688,0,6 years
18690,0,8 years
18691,1,10+ years
18692,1,10+ years
18694,0,7 years
18696,2,7 years
18697,1,10+ years
18699,2,10+ years
18700,1,7 years
18701,2,10+ years
18702,1,10+ years
18703,0,6 years
18706,0,9 years
18707,0,10+ years
18709,2,10+ years
18712,2,6 years
18714,0,10+ years
18717,1,8 years
18718,2,10+ years
18719,2,8 years
18727,0,10+ years
18730,0,10+ years
18733,2,6 years
18739,0,10+ years
18741,1,10+ years
18743,2,7 years
18745,1,10+ years
18746,0,10+ years
18747,1,10+ years
18750,2,10+ years
18752,1,10+ years
18754,0,10+ years
18755,2,10+ years
18756,0,10+ years
18757,2,10+ years
18759,1,10+ years
18763,2,10+ years
18765,1,6 years
18766,2,10+ years
18767,2,6 years
18768,2,10+ years
18769,0,10+ years
18772,1,10+ years
18775,2,10+ years
18776,0,10+ years
18777,2,8 years
18781,1,10+ years
18786,2,10+ years
18787,0,10+ years
18788,1,10+ years
18789,1,10+ years
18792,0,10+ years
18794,1,10+ years
18795,2,10+ years
18797,1,10+ years
18798,1,10+ years
18799,2,10+ years
18810,0,10+ years
18812,0,10+ years
18814,2,10+ years
18819,0,10+ years
18820,2,10+ years
18821,1,6 years
18826,2,9 years
18827,0,10+ years
18829,2,6 years
18830,2,10+ years
18831,0,10+ years
18838,1,9 years
18839,1,10+ years
18840,1,8 years
18843,1,10+ years
18848,1,10+ years
18852,2,10+ years
18855,0,10+ years
18857,0,10+ years
18859,0,10+ years
18861,2,10+ years
18862,0,10+ years
18863,2,6 years
18867,0,10+ years
18868,1,10+ years
18870,1,10+ years
18871,2,10+ years
18873,2,10+ years
18874,2,10+ years
18875,1,10+ years
18876,1,10+ years
18877,1,10+ years
18879,0,9 years
18880,1,9 years
18882,1,10+ years
18883,1,10+ years
18885,2,10+ years
18886,0,10+ years
18888,2,10+ years
18890,1,10+ years
18894,2,10+ years
18895,0,10+ years
18897,2,10+ years
18898,1,10+ years
18903,2,9 years
18904,1,10+ years
18906,0,10+ years
18911,2,10+ years
18914,0,8 years
18918,0,10+ years
18922,1,10+ years
18924,0,8 years
18926,0,10+ years
18927,1,6 years
18929,2,7 years
18931,0,8 years
18934,1,10+ years
18935,2,7 years
18938,1,7 years
18939,2,10+ years
18940,0,10+ years
18946,0,6 years
18949,1,10+ years
18950,1,6 years
18951,2,10+ years
18954,2,9 years
18955,1,10+ years
18956,1,10+ years
18957,1,9 years
18959,2,6 years
18960,0,10+ years
18962,2,6 years
18963,0,10+ years
18964,0,10+ years
18966,1,10+ years
18968,1,10+ years
18970,2,10+ years
18971,2,10+ years
18973,1,10+ years
18974,1,10+ years
18976,2,10+ years
18978,2,10+ years
18979,1,8 years
18981,0,6 years
18982,2,10+ years
18986,2,10+ years
18988,1,7 years
18989,2,10+ years
18990,1,10+ years
18992,1,10+ years
18995,1,10+ years
18998,2,8 years
18999,0,7 years
19000,2,6 years
19001,2,10+ years
19004,0,10+ years
19006,1,10+ years
19009,0,9 years
19012,1,8 years
19016,0,10+ years
19019,0,10+ years
19023,1,6 years
19024,1,8 years
19025,1,10+ years
19026,2,10+ years
19028,1,10+ years
19029,2,8 years
19037,0,7 years
19038,0,6 years
19040,1,6 years
19041,0,10+ years
19044,2,10+ years
19048,0,10+ years
19049,2,6 years
19050,1,10+ years
19056,0,10+ years
19060,2,10+ years
19061,1,10+ years
19064,2,6 years
19065,2,8 years
19069,0,10+ years
19071,2,10+ years
19074,0,6 years
19076,1,10+ years
19084,1,10+ years
19085,1,10+ years
19087,0,6 years
19089,0,8 years
19092,1,7 years
19094,2,7 years
19098,1,6 years
19101,1,10+ years
19103,2,10+ years
19105,2,10+ years
19106,0,10+ years
19108,0,10+ years
19112,1,7 years
19113,1,7 years
19115,1,10+ years
19118,0,10+ years
19121,2,10+ years
19124,2,10+ years
19126,1,8 years
19127,1,10+ years
19129,1,10+ years
19131,2,10+ years
19133,1,10+ years
19135,0,10+ years
19136,1,10+ years
19137,1,10+ years
19139,0,7 years
19140,2,9 years
19147,0,7 years
19150,2,10+ years
19151,0,7 years
19152,1,6 years
19153,2,7 years
19157,1,10+ years
19158,2,10+ years
19160,0,10+ years
19161,1,6 years
19164,1,7 years
19165,1,7 years
19166,0,7 years
19167,1,7 years
19169,0,8 years
19170,2,10+ years
19172,2,8 years
19176,2,10+ years
19180,1,6 years
19182,2,10+ years
19184,0,7 years
19186,2,10+ years
19189,0,10+ years
19190,0,9 years
19193,1,10+ years
19194,0,10+ years
19198,1,10+ years
19199,0,10+ years
19202,1,10+ years
19203,1,10+ years
19205,0,10+ years
19207,2,10+ years
19210,2,10+ years
19211,2,8 years
19212,2,9 years
19214,1,8 years
19216,1,10+ years
19217,2,10+ years
19219,2,10+ years
19220,1,10+ years
19221,1,10+ years
19224,1,10+ years
19227,2,10+ years
19229,2,8 years
19233,0,8 years
19234,0,10+ years
19236,2,8 years
19237,1,10+ years
19238,2,10+ years
19240,2,10+ years
19241,2,7 years
19242,0,10+ years
19244,1,7 years
19248,1,10+ years
19249,0,10+ years
19251,1,10+ years
19259,0,10+ years
19260,2,8 years
19261,2,10+ years
19262,0,10+ years
19263,2,10+ years
19264,2,10+ years
19266,0,10+ years
19268,0,10+ years
19271,1,7 years
19272,2,10+ years
19274,0,8 years
19276,1,8 years
19281,1,10+ years
19282,2,10+ years
19283,1,10+ years
19284,2,7 years
19287,1,10+ years
19290,2,6 years
19293,2,6 years
19297,1,9 years
19298,0,8 years
19299,1,10+ years
19300,2,10+ years
19304,0,10+ years
19307,2,10+ years
19308,0,9 years
19309,2,6 years
19311,2,7 years
19312,0,8 years
19314,1,10+ years
19315,1,8 years
19317,2,9 years
19318,0,10+ years
19320,1,7 years
19323,1,10+ years
19326,0,10+ years
19329,0,10+ years
19331,2,10+ years
19334,0,10+ years
19336,2,10+ years
19338,1,10+ years
19339,1,10+ years
19340,1,6 years
19341,1,10+ years
19342,2,10+ years
19345,1,8 years
19347,1,10+ years
19349,2,10+ years
19351,2,7 years
19353,2,10+ years
19354,2,10+ years
19356,2,8 years
19357,2,10+ years
19359,1,10+ years
19360,0,9 years
19361,0,10+ years
19366,0,10+ years
19367,1,8 years
19369,1,10+ years
19370,1,7 years
19372,0,10+ years
19374,2,9 years
19375,0,10+ years
19376,1,10+ years
19377,0,10+ years
19378,0,10+ years
19386,1,10+ years
19389,0,6 years
19394,1,9 years
19395,1,10+ years
19396,0,7 years
19397,2,10+ years
19398,0,10+ years
19400,2,10+ years
19403,0,7 years
19404,2,10+ years
19407,1,8 years
19409,2,9 years
19411,0,10+ years
19412,1,10+ years
19413,0,10+ years
19414,2,7 years
19415,0,10+ years
19416,1,10+ years
19417,2,10+ years
19418,2,10+ years
19421,0,10+ years
19424,2,10+ years
19425,0,10+ years
19426,1,10+ years
19428,1,10+ years
19429,1,10+ years
19430,2,6 years
19437,1,10+ years
19438,1,10+ years
19441,0,8 years
19443,2,10+ years
19446,2,6 years
19448,0,10+ years
19449,1,10+ years
19451,1,8 years
19452,2,10+ years
19453,0,10+ years
19454,1,10+ years
19455,2,10+ years
19459,0,10+ years
19461,0,10+ years
19464,1,10+ years
19466,1,10+ years
19470,1,8 years
19471,2,7 years
19472,1,6 years
19475,0,10+ years
19476,0,6 years
19478,0,10+ years
19480,0,10+ years
19481,1,10+ years
19484,1,6 years
19485,2,6 years
19487,1,6 years
19490,1,9 years
19491,0,10+ years
19493,0,8 years
19494,0,6 years
19495,2,10+ years
19498,1,10+ years
19499,0,10+ years
19500,2,10+ years
19501,1,10+ years
19502,2,10+ years
19507,1,10+ years
19508,2,10+ years
19511,0,9 years
19512,2,10+ years
19513,1,10+ years
19515,1,6 years
19516,0,10+ years
19517,1,9 years
19518,0,10+ years
19520,1,10+ years
19521,0,10+ years
19530,0,8 years
19532,0,7 years
19533,0,8 years
19534,1,10+ years
19537,2,10+ years
19538,0,10+ years
19540,2,7 years
19544,2,9 years
19546,2,6 years
19547,1,7 years
19549,1,10+ years
19551,0,10+ years
19552,1,10+ years
19553,1,6 years
19556,1,10+ years
19557,1,10+ years
19559,1,10+ years
19560,1,10+ years
19561,2,10+ years
19562,1,10+ years
19563,0,10+ years
19564,2,6 years
19567,2,10+ years
19569,1,10+ years
19572,0,7 years
19574,2,10+ years
19581,1,10+ years
19582,2,8 years
19586,1,6 years
19588,1,7 years
19589,2,10+ years
19590,1,10+ years
19591,2,10+ years
19592,2,10+ years
19594,1,7 years
19599,1,10+ years
19601,0,10+ years
19603,1,10+ years
19604,0,10+ years
19606,0,10+ years
19607,1,7 years
19610,1,10+ years
19611,1,8 years
19613,2,6 years
19614,0,10+ years
19615,2,10+ years
19618,0,10+ years
19624,2,7 years
19625,0,7 years
19628,2,10+ years
19629,1,6 years
19630,2,9 years
19633,1,10+ years
19635,1,10+ years
19636,2,6 years
19638,0,8 years
19639,1,10+ years
19641,2,6 years
19642,2,10+ years
19643,1,10+ years
19644,1,10+ years
19646,1,10+ years
19647,0,10+ years
19650,2,10+ years
19651,1,10+ years
19652,2,8 years
19654,1,10+ years
19659,0,10+ years
19660,2,10+ years
19661,0,10+ years
19664,2,7 years
19665,1,8 years
19667,1,7 years
19668,1,6 years
19669,2,10+ years
19670,1,10+ years
19672,0,10+ years
19673,0,10+ years
19674,2,10+ years
19684,0,10+ years
19686,1,10+ years
19691,1,7 years
19694,0,10+ years
19695,2,10+ years
19696,1,10+ years
19699,0,10+ years
19700,0,10+ years
19702,1,10+ years
19704,2,9 years
19705,2,10+ years
19708,2,10+ years
19709,0,7 years
19711,2,10+ years
19712,2,9 years
19713,0,6 years
19714,2,10+ years
19718,0,7 years
19724,0,10+ years
19725,0,10+ years
19727,2,9 years
19732,0,10+ years
19733,2,10+ years
19734,1,10+ years
19735,2,10+ years
19737,1,10+ years
19738,2,10+ years
19739,1,10+ years
19741,1,6 years
19742,2,9 years
19744,0,10+ years
19745,1,10+ years
19746,0,10+ years
19747,2,9 years
19750,2,10+ years
19753,2,7 years
19755,1,10+ years
19761,0,10+ years
19762,0,10+ years
19767,2,10+ years
19770,2,10+ years
19776,2,7 years
19778,0,10+ years
19779,2,10+ years
19781,0,10+ years
19784,1,10+ years
19785,2,6 years
19788,1,10+ years
19792,1,10+ years
19793,2,10+ years
19795,0,10+ years
19799,1,10+ years
19800,0,10+ years
19801,1,10+ years
19802,0,6 years
19803,0,10+ years
19806,2,10+ years
19807,2,10+ years
19809,2,10+ years
19810,2,10+ years
19812,2,8 years
19814,2,10+ years
19815,0,7 years
19816,1,10+ years
19817,0,8 years
19819,2,10+ years
19820,0,7 years
19821,1,10+ years
19826,0,10+ years
19828,1,10+ years
19829,2,7 years
19830,1,10+ years
19831,2,8 years
19837,2,8 years
19839,2,10+ years
19840,1,6 years
19841,2,10+ years
19843,0,10+ years
19844,2,6 years
19845,2,10+ years
19846,2,10+ years
19848,1,6 years
19849,1,10+ years
19857,1,8 years
19859,2,8 years
19861,1,10+ years
19863,1,6 years
